股票编号,报告日期,基本每股收益,净利率,流动比率,速动比率
01099,2017-09,1.32,2.6235,15200500.0,11998699.999999998
01099,2017-06,1.0,2.9266,14520300.0,11511400.000000002
01099,2017-03,0.45,2.6515,13285900.0,9920700.0
01100,2018-12,0.1351,7.1531,51200.0,30700.0
01100,2018-06,0.075,7.9023,47100.0,24400.0
01100,2017-12,0.1593,9.1189,47200.0,22500.0
01100,2017-06,0.0842,9.0255,49200.0,17100.0
01100,2016-12,0.1601,8.6399,51000.0,20099.999999999996
01100,2016-06,0.0786,8.6977,45900.0,18200.0
01100,2015-12,0.1106,5.8985,42699.99999999999,18700.0
01100,2015-06,0.0513,6.1437,41400.0,17100.0
01102,2018-12,-0.0014,-1.6403,40500.0,20700.0
01102,2018-06,-0.0013,-2.0742,39300.0,35100.0
01102,2017-12,-0.0101,-172.1956,51800.0,48200.0
01102,2017-06,-0.002,-285.0508,19400.0,28500.0
01102,2016-12,-0.0044,-47.219,14100.0,18800.0
01102,2016-06,-0.001,-6.8365,22400.000000000004,10200.0
01102,2015-12,-0.0062,-594.5259,30200.0,9276.74
01102,2015-06,-0.0029,-10639.1304,3780.83,3301.75
01103,2018-12,-0.209,-107.6799,600500.0,632600.0
01103,2018-06,-0.114,-45.2813,603600.0,616400.0
01103,2017-12,-0.179,-10.2874,610200.0,536100.0
01103,2017-06,0.026,2.3322,765300.0,545900.0
01103,2016-12,0.043,2.399,779100.0,599200.0
01103,2016-06,0.024,4.061,483400.00000000006,276300.0
01103,2015-12,0.085,3.4559,522800.0,451200.0
01103,2015-06,0.048,1.7679,382000.0,324799.99999999994
01104,2018-12,-0.2041,-249.9051,92500.0,9937.33
01104,2018-06,0.323,210.1685,100300.0,4988.71
01104,2017-12,0.4356,957.4017,143700.0,3325.25
01104,2017-06,0.518,545.9961,128900.0,1979.99
01104,2016-12,0.0319,1256.4296,96000.0,2112.65
01104,2016-06,-0.0016,-13.6837,85700.0,1761.73
01104,2015-12,-0.012,-221.8,92600.0,906.56
01104,2015-06,-0.1091,-330.7405,48300.0,6233.96
01105,2018-12,0.0245,1.6933,94300.0,26400.0
01105,2018-06,0.0005,0.0684,86700.0,24800.0
01105,2017-12,0.0399,2.735,94700.0,29900.000000000004
01105,2017-06,0.0205,2.7857,103300.0,23500.0
01105,2016-12,0.035,2.1021,115100.0,27000.0
01105,2016-06,0.004,0.5077,118900.0,22100.0
01105,2015-12,0.061,3.3408,122300.0,24700.000000000004
01105,2015-06,0.0304,3.5537,111800.0,27000.0
01106,2018-12,-0.0204,-25.9357,123500.0,85399.99999999999
01106,2018-06,0.0001,0.0143,110000.0,72700.0
01106,2017-12,-0.0082,-12.3758,102400.0,72000.0
01106,2017-06,-0.0056,-17.2464,117500.0,95900.0
01106,2016-12,-0.0057,-4.9503,70600.0,85800.0
01106,2016-06,-0.0011,-1.4825,30099.999999999996,43099.99999999999
01106,2015-12,-0.0188,-13.5979,51100.0,19800.0
01106,2015-06,-0.0422,-5.418,47800.0,16500.0
01107,2018-12,0.189,7.0924,4218300.0,3869900.0
01107,2018-06,0.105,7.4325,3755400.0,3068399.9999999995
01107,2017-12,0.256,9.7168,3622400.0,2804900.0
01107,2017-06,0.202,12.4511,3040500.0,2170600.0
01107,2016-12,0.307,8.442,2290800.0,1574400.0
01107,2016-06,0.24,11.7485,2073000.0,1651200.0
01107,2015-12,0.305,9.4602,1004300.0000000001,818400.0
01107,2015-06,0.162,15.504,1067200.0,898100.0
01108,2018-12,0.028,1.6529,146500.0,253000.0
01108,2018-09,0.0044,0.8278,142500.0,223500.0
01108,2018-06,0.0395,4.0207,131300.0,210100.00000000003
01108,2018-03,0.0074,2.2696,101800.0,209600.0
01108,2017-12,0.04,5.6037,54500.0,57500.0
01108,2017-09,0.0011,0.2177,43600.0,59300.0
01108,2017-06,0.0022,0.7601,45599.99999999999,61200.0
01108,2017-03,0.0022,1.517,42300.00000000001,62300.00000000001
01109,2018-12,3.5,22.508,46190300.0,34794800.0
01109,2018-06,1.28,24.4573,40399500.0,28096700.0
01109,2017-12,2.7752,21.426,33406100.0,23976800.0
01109,2017-06,0.6405,17.6413,30706200.0,21659899.999999996
01109,2016-12,2.5172,20.5796,26651400.0,18257700.0
01109,2016-06,0.9478,20.4878,25005000.0,16414300.0
01109,2015-12,2.1715,18.7417,23346200.0,15307100.0
01109,2015-06,0.772,20.0301,22365000.0,14032400.0
01110,2018-12,0.066,4.7976,77600.0,63300.0
01110,2018-06,0.0443,5.7844,75800.0,60800.0
01110,2017-12,0.082,6.4501,83900.0,66500.0
01110,2017-06,0.0356,5.7021,72100.0,58300.0
01110,2016-12,0.0726,6.3981,88800.00000000001,72700.0
01110,2016-06,0.03,7.1987,59300.0,36200.0
01110,2015-12,0.0474,5.5199,60400.0,36400.0
01110,2015-06,0.0262,5.7992,72700.0,48800.0
01112,2018-12,1.32,8.3212,453300.0,320200.00000000006
01112,2018-06,0.6,8.4029,417299.99999999994,265900.0
01112,2017-12,1.48,11.4695,399099.99999999994,329799.99999999994
01112,2017-06,0.64,11.1682,359099.99999999994,265600.0
01112,2016-12,1.52,16.1701,443300.0,523700.0
01112,2016-06,0.57,13.4591,429400.0,369099.99999999994
01112,2015-12,0.41,6.0873,463800.0,667900.0000000001
01112,2015-06,0.34,10.4414,484400.0,116100.0
01113,2018-12,9.5068,82.6596,19357400.0,4770600.0
01113,2018-06,5.6403,150.7565,17567900.0,4912700.0
01113,2017-12,6.7458,53.6753,16465600.0,6136100.0
01113,2017-06,3.3155,50.4926,19197300.0,7439800.0
01113,2016-12,4.5173,28.5844,19035500.0,3914100.0000000005
01113,2016-06,1.9059,32.2141,17817400.0,3191900.0
01113,2015-12,3.7114,31.264,17718800.0,3068500.0
01113,2015-06,1.4116,40.9808,17496200.0,4201700.0
01114,2018-12,1.1537,120.9544,928199.9999999999,1013199.9999999999
01114,2018-06,0.7068,149.7189,819599.9999999999,1072600.0
01114,2017-12,0.8678,72.8749,903199.9999999999,1096500.0
01114,2017-06,0.4584,72.2814,815500.0,975100.0
01114,2016-12,0.731,66.1176,700900.0,832300.0
01114,2016-06,0.3578,67.4873,830800.0,839100.0
01114,2015-12,0.6954,67.4556,717500.0,787200.0
01114,2015-06,0.3801,89.1551,852200.0,793800.0
01115,2018-12,0.1268,36.0563,163500.0,117700.0
01115,2018-06,0.0681,38.1439,178700.0,88300.0
01115,2017-12,0.1232,39.4548,164200.00000000003,90100.0
01115,2017-06,0.0625,40.3549,190400.0,47699.99999999999
01115,2016-12,0.1198,41.3729,193800.0,63099.99999999999
01115,2016-06,0.0611,41.7534,182500.0,65000.0
01115,2015-12,0.1078,38.8144,102500.0,40300.0
01115,2015-06,0.051,38.7093,107000.0,48800.0
01116,2018-12,-0.0815,-12.5318,44100.0,9068.6
01116,2018-06,-0.0051,-1.5361,23900.0,14200.0
01116,2017-12,-0.0157,-3.5524,22400.000000000004,11399.999999999998
01116,2017-06,-0.005,-2.5718,28800.0,13400.0
01116,2016-12,0.016,5.0834,31600.0,16100.000000000002
01116,2016-06,0.0013,1.2346,30099.999999999996,16299.999999999998
01116,2015-12,-0.0088,-1.9611,25700.0,12200.0
01116,2015-06,-0.008,-3.7715,24200.0,10700.0
01117,2018-12,-0.0815,-10.2117,260900.0,649200.0
01117,2018-06,-0.023,-5.794,235600.0,512299.99999999994
01117,2017-12,-0.1619,-20.7962,270500.0,588600.0
01117,2017-06,-0.112,-29.326,286100.0,691400.0
01117,2016-12,-0.1399,-16.1548,355300.0,782500.0
01117,2016-06,-0.1066,-26.4625,332000.0,610400.0
01117,2015-12,0.0637,7.1217,295300.0,723900.0
01117,2015-06,0.0988,20.8144,220500.0,354700.0
01118,2018-12,-0.1322,-2.592,143800.0,105000.0
01118,2018-06,-0.0598,-2.3162,138100.0,95700.0
01118,2017-12,0.0631,1.7828,149700.0,102400.0
01118,2017-06,0.0199,1.5348,131100.0,79800.0
01118,2016-12,0.1157,3.9414,126900.0,71700.0
01118,2016-06,0.064,4.8851,106199.99999999999,52699.99999999999
01118,2015-12,0.1382,4.0185,102899.99999999999,51000.0
01118,2015-06,0.0733,4.1832,103500.0,54300.0
01119,2018-12,0.23,11.3266,326700.0,230500.0
01119,2018-06,0.96,9.258,265200.0,62900.0
01119,2017-12,0.0,8.6135,202399.99999999997,141700.0
01119,2016-12,0.0,0.3458,143400.0,147900.0
01119,2015-12,0.0,4.7477,81400.0,89700.0
01120,2018-12,-0.0876,-2.8918,66800.0,40100.0
01120,2018-06,-0.0537,-4.0449,65400.0,39200.0
01120,2017-12,-1.4712,-65.0608,66700.0,40400.0
01120,2017-06,-0.1481,-11.7747,75800.0,47000.0
01120,2016-12,1.95,66.9589,103300.0,57800.0
01120,2016-06,-0.7154,-49.4966,83300.0,125399.99999999999
01120,2015-12,-0.1067,-3.132,68900.0,82899.99999999999
01120,2015-06,0.0026,0.6376,80100.0,79700.0
01121,2018-12,-0.25,-167.393,12900.0,25200.0
01121,2018-06,-0.051,-54.0678,9897.4,36100.0
01121,2017-12,-0.4,-346.9056,11000.0,29400.0
01121,2017-06,-0.055,-74.8588,8647.3,19800.0
01121,2016-12,-0.29,-147.142,11800.0,22500.0
01121,2016-06,-0.025,-28.6609,47699.99999999999,50199.99999999999
01121,2015-12,-0.02,-14.9538,87000.0,82200.0
01121,2015-06,-0.02,-23.654,124000.0,24200.0
01122,2018-12,0.18,8.7853,927800.0,268200.0
01122,2018-06,0.08,7.6859,893700.0,263800.0
01122,2017-12,0.2,9.8908,924400.0,275300.0
01122,2017-06,0.11,11.3125,866500.0,236200.0
01122,2016-12,0.19,10.4892,863600.0,223800.0
01122,2016-06,0.11,11.3272,821700.0,239100.0
01122,2015-12,0.19,8.8138,838100.0,233700.0
01122,2015-06,0.107,8.9751,843600.0,229500.0
01123,2018-09,-0.0056,-1.5507,45199.99999999999,11100.000000000002
01123,2018-03,0.0258,4.2101,41700.0,9755.7
01123,2017-09,0.0025,0.7995,42000.0,8714.03
01123,2017-03,-0.0146,-2.1873,44300.0,8844.61
01123,2016-09,-0.0146,-4.6738,43300.0,8510.52
01123,2016-03,-0.0496,-7.7666,44000.0,8941.94
01123,2015-09,-0.0055,-1.8338,43200.0,8176.09
01123,2015-03,-0.0223,-3.4991,42699.99999999999,8248.51
01124,2018-09,0.0696,202.8065,708700.0,145000.0
01124,2018-03,0.0442,12.3503,1194300.0,791200.0
01124,2017-09,-0.016,-6.1675,971700.0,646800.0000000001
01124,2017-03,0.15,62.5307,1066700.0,748700.0
01124,2016-09,-0.015,-9.3153,1380500.0,1163300.0
01124,2016-03,-0.0245,-15.6755,1306100.0000000002,768000.0
01124,2015-09,-0.0375,-61.8941,1278200.0,677300.0
01124,2015-03,-0.0962,-24.1872,1280200.0,729700.0
01125,2019-01,0.1803,14.4787,609600.0,307300.0
01125,2018-07,3.1397,135.8268,463900.0,201800.0
01125,2018-01,0.8925,78.5678,533400.0,341500.0
01125,2017-07,3.9176,119.8919,372600.0,333500.0
01125,2017-01,0.0186,72.3591,394900.0,164300.0
01125,2016-07,0.0463,43.9153,477200.0,208500.0
01125,2016-01,0.016,38.0076,395400.0,344600.0
01125,2015-07,0.0489,53.0163,403500.0,321200.0
01126,2018-12,0.4304,9.0622,133600.0,66000.0
01126,2018-06,0.1045,5.6148,112600.0,60800.0
01126,2017-12,0.5018,13.8864,115300.0,46500.0
01126,2017-06,0.158,10.5786,96600.0,40300.0
01126,2016-12,0.3905,13.6716,90800.0,34200.0
01126,2016-06,0.1051,9.1119,77600.0,31900.0
01126,2015-12,0.1867,8.2332,68700.0,23500.0
01126,2015-06,0.052,5.8562,63300.0,22100.0
01127,2018-12,0.1928,11.0633,107600.0,48300.0
01127,2018-06,0.0733,9.6345,87000.0,36500.0
01127,2017-12,0.1603,10.0743,86199.99999999999,29400.0
01127,2017-06,0.0557,7.9,87899.99999999999,32500.0
01127,2016-12,0.1698,10.5531,87600.0,31000.0
01127,2016-06,0.0578,7.5415,80900.0,33700.0
01127,2015-12,0.1776,10.7666,77300.0,35300.0
01127,2015-06,0.0591,8.1421,62200.0,30299.999999999996
01128,2018-12,1.0514,15.7744,998900.0,969500.0
01128,2018-06,0.489,15.801,825500.0,902800.0
01128,2017-12,0.5935,10.2676,549500.0,992800.0
01128,2017-06,0.2691,9.481,312000.0,797700.0
01128,2016-12,0.2505,6.4958,354900.0,700300.0
01128,2016-06,0.188,11.7743,345600.0,435700.0
01129,2018-12,0.0037,6.9022,120800.0,83699.99999999999
01129,2018-06,0.0125,11.5157,103000.0,79200.0
01129,2017-12,-0.0257,1.554,102000.0,71200.0
01129,2017-06,-0.0297,-14.3504,87899.99999999999,78200.0
01129,2016-12,0.0175,15.4186,107800.0,77000.0
01129,2016-06,-0.0102,-0.7566,90300.0,58400.0
01129,2015-12,-0.055,-13.356,102700.0,59800.00000000001
01129,2015-06,0.1262,103.6677,133200.0,50100.0
01130,2018-12,-0.0294,-110.3152,13200.0,4509.89
01130,2018-06,-0.0759,-75.6496,12800.0,2041.82
01130,2017-12,-0.0173,-88.2302,8932.45,2116.27
01130,2017-06,-0.026,-351.3492,13200.0,1789.04
01130,2016-12,-0.0108,-307.8542,16900.0,1069.03
01130,2016-06,-0.0684,-799.7456,17100.0,1472.94
01130,2015-12,-0.034,-1422.92,14000.0,1339.95
01130,2015-06,-0.0552,-2521.0757,14600.0,1263.12
01131,2018-09,0.022,19.751,120600.0,61700.0
01131,2018-03,0.0537,27.311,97100.00000000001,75400.0
01131,2017-09,0.079,21.4718,116900.0,99400.0
01131,2017-03,0.1314,21.6795,102200.0,81199.99999999999
01131,2016-09,0.0775,25.6786,75700.0,55800.0
01131,2016-03,0.26,40.4014,86900.0,72100.0
01131,2015-09,0.0476,14.9635,91100.0,51600.0
01131,2015-03,0.0919,14.6508,69600.0,62200.0
01132,2018-12,0.0165,4.9754,130700.0,56700.0
01132,2018-06,0.0146,9.2841,138500.0,56300.0
01132,2017-12,0.6725,222.3639,179400.0,65500.0
01132,2017-06,-0.0344,-17.8593,250000.0,179100.0
01132,2016-12,-0.0192,-5.05,225300.0,87200.0
01132,2016-06,-0.0103,-5.0742,67100.0,67500.0
01132,2015-12,-0.0551,-14.1894,61400.0,74200.0
01132,2015-06,0.0009,0.6022,60199.99999999999,59700.0
01133,2018-12,0.04,0.3968,4731300.0,3837600.0
01133,2018-06,0.02,0.5202,4771700.0,3844400.0
01133,2017-12,0.14,0.8274,5601900.000000001,4707600.0
01133,2017-06,0.09,0.8827,5557800.0,4804300.0
01133,2016-12,0.3002,1.5894,5761799.999999999,4679700.0
01133,2016-06,0.09,0.7837,5498600.0,4460300.0
01133,2015-12,0.1425,0.3319,5612900.0,4577000.0
01133,2015-06,0.0698,0.0582,5187700.0,3290700.0
01135,2018-12,0.9638,29.779,70500.0,58700.0
01135,2018-06,0.4637,29.437,58500.0,62900.0
01135,2017-12,0.8443,29.2929,36100.0,63600.0
01135,2017-06,0.3992,27.9662,63400.0,84200.0
01135,2016-12,0.984,33.7896,50800.0,78700.0
01135,2016-06,0.547,38.9395,47800.0,77900.0
01135,2015-12,0.9383,33.5437,50000.0,90800.0
01135,2015-06,0.5047,38.9228,299000.0,454099.99999999994
01137,2018-12,-0.1402,-19.4047,22900.0,36500.0
01137,2018-06,-0.1433,-47.0658,20600.0,44400.00000000001
01137,2017-12,-0.209,-42.0558,33100.0,39400.0
01137,2017-06,-0.1033,-47.1808,30700.0,26800.0
01137,2016-12,-0.2862,-137.443,40900.0,29000.0
01137,2016-06,-0.1325,-185.3408,38400.0,22500.0
01137,2015-12,-0.8378,-720.2899,40400.0,15000.0
01137,2015-06,-0.2295,-389.9749,87200.0,37600.0
01138,2018-12,0.0185,2.4249,694500.0,1088200.0
01138,2018-09,-0.0665,-1.23,782000.0,948700.0
01138,2018-06,-0.0588,-2.9113,817800.0,963000.0
01138,2018-03,-0.0211,-2.0313,764400.0,838900.0
01138,2017-12,0.4401,19.9198,724900.0,882000.0
01138,2017-09,0.3094,18.5076,906000.0,771100.0
01138,2017-06,0.2146,18.7915,944100.0,826800.0000000001
01138,2017-03,0.1397,22.3255,932200.0,703600.0
01139,2018-12,-0.0163,-84.3382,1752.05,1639.28
01139,2018-06,-0.0059,-89.8833,2890.99,1959.62
01139,2017-12,-0.0102,-32.297,2955.28,1548.44
01139,2017-06,-0.0051,-466.3661,2709.56,780.35
01139,2016-12,-0.0127,-263.0355,3728.14,1423.43
01139,2016-06,-0.0064,-216.3587,3382.44,766.13
01139,2015-12,-0.0183,-172.3714,4008.27,822.36
01139,2015-06,-0.0098,-210.1258,4151.87,798.23
01142,2018-09,-0.429,-775.3549,3032.31,320500.0
01142,2018-03,-0.3365,-17198.2167,1262.69,290500.0
01142,2017-09,-0.4024,-103914.1324,520.67,294300.0
01142,2017-03,2.7788,121177.2265,1322.98,288900.0
01142,2016-09,0.6128,147177.381,264.4,18300.0
01142,2016-03,-0.7499,-25524.9452,171.32,15900.0
01142,2015-09,-0.3313,-13684.4401,752.03,14600.0
01142,2015-03,-1.006,-29416.8837,855.69,13000.0
01143,2018-12,-0.0085,-6.7058,65700.0,30500.0
01143,2018-06,-0.0074,-16.0608,63900.0,30700.0
01143,2017-12,-0.021,-19.829,70900.0,25299.999999999996
01143,2017-06,-0.0154,-26.696,52600.0,23700.0
01143,2016-12,-0.0149,-11.6245,65400.0,29600.0
01143,2016-06,-0.0032,-4.9614,63300.0,20700.0
01143,2015-12,-0.0037,-4.0716,63500.0,23900.0
01143,2015-06,-0.0091,-4.5914,58099.99999999999,43700.0
01145,2018-12,0.0172,10.2617,7490.5,7519.32
01145,2018-06,-0.0278,-43.976,7229.3,8237.67
01145,2017-12,0.1424,99.8788,9232.82,3897.0
01145,2017-06,-0.0149,-29.2212,7100.93,6809.63
01145,2016-12,-0.949,-390.8051,7446.87,6762.88
01145,2016-09,0.0,-145.632,9843.08,3822.37
01145,2016-06,-0.1598,-177.379,9552.91,3027.81
01145,2016-03,0.0,-265.9537,11299.999999999998,3264.2
01146,2018-12,0.0176,6.7723,133400.0,34300.0
01146,2018-06,0.0167,13.0662,119000.0,26600.0
01146,2017-12,0.016,6.0739,121700.0,31400.0
01146,2017-06,0.0144,10.9504,147500.0,64400.00000000001
01146,2016-12,0.0132,4.8065,151000.0,69900.0
01146,2016-06,0.0155,11.434,158700.0,68900.0
01146,2015-12,0.0305,10.1416,158200.0,72200.0
01146,2015-06,0.0278,17.9752,159300.0,66500.0
01148,2018-12,0.008,0.3515,380900.00000000006,286800.0
01148,2018-06,0.045,3.6948,400100.0,300100.0
01148,2017-12,0.1,4.3324,359099.99999999994,298000.0
01148,2017-06,0.055,5.7323,347800.0,303900.0
01148,2016-12,0.145,5.3689,309000.0,242800.0
01148,2016-06,0.1,7.4263,321100.0,211600.0
01148,2015-12,0.175,6.8719,299900.0,169200.00000000003
01148,2015-06,0.113,8.7383,296300.0,162200.0
01150,2018-12,-0.0429,-15.1196,8686.82,2637.01
01150,2018-06,-0.016,-10.8203,9400.06,1490.09
01150,2017-12,-0.0828,-25.5591,10800.0,2309.45
01150,2017-06,-0.0338,-21.0067,13300.0,4105.09
01150,2016-12,-0.0921,-23.1445,15500.0,2207.29
01150,2016-06,-0.0479,-24.2062,16000.0,1599.43
01150,2015-12,-0.0598,-12.1685,18600.0,1753.64
01150,2015-06,-0.0079,-3.2587,20200.0,1397.18
01151,2018-12,0.8922,4.1344,182600.00000000003,177200.0
01151,2018-09,0.787,4.9496,187300.0,185600.0
01151,2018-06,0.5254,5.3863,180100.00000000003,175700.0
01151,2018-03,0.2433,5.5464,159700.0,152800.0
01151,2017-12,1.2644,7.3513,167000.0,155200.0
01151,2017-09,0.8807,6.9027,154100.0,132000.0
01151,2017-06,0.5989,7.1518,145600.0,119800.0
01151,2017-03,0.3291,7.8022,141700.0,116500.0
01152,2018-12,-0.0196,-15.9887,9304.72,7093.36
01152,2018-06,-0.011,-18.3993,12600.0,5981.04
01152,2017-12,-0.0093,-14.1387,12400.0,4802.47
01152,2017-06,-0.003,-6.4487,21000.0,12800.0
01152,2016-12,-0.0391,-69.554,20500.0,15400.0
01152,2016-06,-0.0171,-34.1569,21000.0,14100.0
01152,2015-12,-0.067,-75.0308,28500.0,5616.06
01152,2015-06,-0.0276,-391.5521,28300.0,5511.75
01155,2017-06,0.0845,8.3013,267500.0,93800.00000000001
01155,2016-12,0.1501,7.3666,270900.0,114000.0
01155,2016-06,0.0706,6.983,262500.0,100800.0
01155,2015-12,0.0654,3.3095,250100.00000000003,82700.0
01155,2015-06,0.0576,6.0488,250600.0,72200.0
01155,2014-12,0.052,2.4219,237100.0,59600.0
01155,2014-06,0.0365,4.2443,231900.0,87600.0
01155,2013-12,0.0091,0.4697,207100.0,56100.0
01157,2018-12,0.266,6.8579,6476200.0,3962300.0
01157,2018-09,0.17,6.1176,6390500.0,2846900.0
01157,2018-06,0.11,5.8684,5993800.0,3006600.0000000005
01157,2018-03,0.05,5.8344,6446000.0,2565899.9999999995
01157,2017-12,0.18,6.1044,5789400.000000001,2448800.0
01157,2017-09,0.17,6.8726,6450800.0,2580100.0
01157,2017-06,0.15,10.7062,6531500.0,2795899.9999999995
01157,2017-03,0.01,1.9206,7415300.0,3032600.0
01158,2018-12,0.89,10.5157,74600.0,66700.0
01158,2017-12,0.78,10.0062,69000.0,60199.99999999999
01158,2016-12,0.4,5.2469,68000.0,70400.0
01158,2015-12,0.14,1.9474,64900.0,69100.0
01159,2018-06,-0.0359,-182.0134,18300.0,31300.0
01159,2017-12,-0.4108,-745.7305,21200.0,37700.0
01159,2017-06,-0.3805,-1192.8589,25500.0,17900.0
01159,2016-12,-0.0721,-26.0245,32200.000000000004,9802.94
01159,2016-06,0.0494,17.1946,37300.0,7371.27
01159,2015-12,0.0148,-12.3101,44700.0,18500.0
01159,2015-06,0.0843,30.751,22700.0,6064.81
01159,2014-12,-0.0536,-33.9998,14400.0,764.1
01161,2018-09,0.1126,13.4269,47200.0,54900.0
01161,2018-03,0.0633,16.471,49600.0,48700.0
01161,2017-09,0.0773,10.7507,46200.0,47300.00000000001
01161,2017-03,0.0408,10.6736,44600.0,46500.0
01161,2016-09,0.0327,4.6265,37100.0,40599.99999999999
01161,2016-03,0.01,2.9839,34000.0,38500.0
01161,2015-09,0.0542,7.5886,31400.0,35500.0
01161,2015-03,0.0325,9.4662,30700.0,33800.0
01164,2018-12,0.0135,28.0109,96800.0,2745.75
01164,2018-06,0.0033,14.6697,99200.0,9389.69
01164,2017-12,0.0066,13.9698,96300.00000000001,8978.84
01164,2017-06,-0.0005,-7.5321,100000.0,15700.0
01164,2016-12,0.0631,54.9814,101400.0,4882.68
01164,2016-06,0.0447,100.7485,59300.0,14600.0
01164,2015-12,0.0617,42.3648,80300.0,31400.0
01164,2015-06,0.0165,3808.588,53700.0,2230.58
01165,2018-12,-0.3808,-16.5852,916900.0,1675200.0
01165,2018-06,-0.2678,-23.0322,824100.0,1548800.0
01165,2017-12,-0.1929,-8.3268,770800.0,1384800.0
01165,2017-06,-0.0729,-6.5811,942900.0000000001,1198800.0
01165,2016-12,-0.4972,-28.9905,921800.0000000001,1117800.0
01165,2016-06,0.0227,1.1817,840699.9999999999,1113600.0
01165,2015-12,0.0133,0.8242,882600.0,1082200.0
01165,2015-06,0.0584,4.899,609400.0,887900.0000000001
01166,2018-12,-0.022,-35.2627,35100.0,19000.0
01166,2018-06,-0.0304,-21.669,38000.0,17200.0
01166,2017-12,0.0012,1.5377,41900.00000000001,19600.0
01166,2017-06,-0.026,-17.8317,45400.0,18600.0
01166,2016-12,-0.0386,-36.6887,55700.0,18000.0
01166,2016-06,-0.1367,-37.3831,46300.0,18000.0
01166,2015-12,-0.0305,-12.5802,51700.0,20400.0
01166,2015-06,-0.6388,-47.2258,42300.00000000001,13300.0
01168,2018-12,-0.0662,-42.2339,405800.0,137000.0
01168,2018-06,0.0295,50.9947,412500.0,170000.0
01168,2017-12,0.026,36.6328,401300.0,169899.99999999997
01168,2017-06,0.0035,14.2729,407100.0,128100.0
01168,2016-12,-0.062,-65.0366,384600.0,110200.0
01168,2016-06,0.0026,20.606,385300.0,108300.0
01168,2015-12,-0.0968,-116.4614,384099.99999999994,107100.00000000001
01168,2015-06,0.0033,19.5123,395300.0,105100.0
01169,2018-12,1.36,4.6805,3654000.0,1873300.0000000002
01169,2018-06,0.6,4.1563,3501800.0,1823899.9999999998
01169,2017-12,1.21,4.4734,3458100.0,1870200.0
01169,2017-06,0.4902,4.0445,2815200.0,1459600.0
01169,2016-12,1.002,4.4016,2849700.0000000005,1731600.0
01169,2016-06,0.4065,3.9839,2259300.0,1271300.0
01169,2015-12,0.9812,4.3525,2328800.0,1300200.0
01169,2015-06,0.4022,3.6087,2228600.0,1269500.0
01170,2018-09,0.0486,5.8324,87000.0,35400.0
01170,2018-03,0.295,21.9275,89500.0,37200.0
01170,2017-09,0.2744,37.9334,104800.0,41700.0
01170,2017-03,0.1691,7.1767,102300.0,49400.00000000001
01170,2016-09,0.0723,5.7003,92800.0,56800.0
01170,2016-03,0.1448,5.0944,89900.0,55400.0
01170,2015-09,0.0621,3.9049,90900.0,60700.0
01170,2015-03,0.1062,3.7558,80399.99999999999,49300.0
01171,2018-12,1.75,16.7875,6483099.999999999,5960000.0
01171,2018-09,1.1205,6.295,6464900.0,6028400.0
01171,2018-06,0.94,18.4592,6357200.0,6300400.0
01171,2018-03,0.4535,8.4959,7057200.0,5860700.000000001
01171,2017-12,1.5,16.2583,6524900.0,6372500.0
01171,2017-09,0.9738,4.6515,6212700.0,5488800.0
01171,2017-06,0.7,17.0966,5016200.0,5428900.0
01171,2017-03,0.356,5.0427,4642900.0,5159700.0
01172,2018-09,0.0011,3.4583,31100.0,15600.0
01172,2018-03,0.0035,6.6163,28500.0,13100.0
01172,2017-09,0.0008,2.7039,20000.0,14700.0
01172,2017-03,0.0135,25.5057,41600.0,12600.0
01172,2016-09,0.0026,7.2001,29800.0,8351.32
01172,2016-03,0.0233,36.1765,27200.000000000004,7043.55
01172,2015-09,0.0238,62.0515,34800.0,11399.999999999998
01172,2015-03,-0.0048,-6.2659,25600.0,11800.0
01173,2018-09,-0.0068,-2.19,59500.0,34300.0
01173,2018-03,0.0018,0.2729,54800.00000000001,29800.0
01173,2017-09,-0.0144,-4.3969,55000.0,31300.0
01173,2017-03,-0.0096,-1.2835,61500.0,34800.0
01173,2016-09,-0.0018,-0.4764,56300.0,19600.0
